R28,G18,51,"G14"
R28,G19,54,"G14"
R28,O01,63,"O11"
R28,O02,60,"O11"
R28,O03,58,"O11"
R28,O04,56,"O11"
R28,O05,49,"G10"
R28,O06,46,""
R28,O07,45,"O11"
R28,O08,43,"O11"
R28,O09,41,"O11"
R28,O10,39,"O11"
R28,O11,33,""
R28,O12,40,"O11"
R28,O13,43,"O11"
R28,O14,45,"O11"
R28,O15,47,"O11"
R28,O16,49,"O11"
R28,O17,52,"O11"
R28,O18,54,"O11"
R28,O19,57,"O11"
R28,O20,59,"O11"
R28,O21,62,"O11"
R28,O50,48,"O11"
R28,O51,50,"O11"
R28,O52,52,"O11"
R28,O53,54,"O11"
R28,O54,57,"O11"
R28,BR01,68,"BL12,BR10"
R28,BR02,67,"BL12,BR10"
R28,BR03,66,"BL12,BR10"
R28,BR04,64,"BL12,BR10"
R28,BR05,61,"BL12,BR10"
R28,BR06,59,"BL12,BR10"
R28,BR07,57,"BL12,BR10"
R28,BR08,55,"BL12,BR10"
R28,BR09,49,""
R28,BR10,48,"BL12"
R28,BR11,47,"G14"
R28,BR12,54,"G14,BR11"
R28,BR13,57,"G14,BR11"
R28,BR14,61,"G14,BR11"
R28,BR15,63,"G14,BR11"
R28,BR16,65,"G14,BR11"
R28,BR17,67,"G14,BR11"
R28,BR18,68,"G14,BR11"
R28,BR19,70,"G14,BR11"
R28,BR20,72,"G14,BR11"
R28,BR21,74,"G14,BR11"
R28,BR22,75,"BL12,BR24"
R28,BR23,73,"BL12,BR24"
R28,BR24,65,"BL12"
R28,Y07,59,"G10"
R28,Y08,71,"G10,Y07"
R28,Y09,73,"G10,Y07"
R28,Y10,74,"O11,Y11"
R28,Y11,60,"O11"
R28,Y12,73,"O11,Y11"
R28,Y13,75,"O11,Y18"
R28,Y14,73,"O11,Y18"
R28,Y15,71,"O11,Y18"
R28,Y16,56,"BL12"
R28,Y17,54,"BL12"
R28,Y18,52,"O11"
R28,Y19,59,"O11,Y18"
R28,Y20,60,"O11,Y18"
BL01,BL02,2,""
BL01,BL03,4,""
BL01,BL04,6,""
BL01,BL05,9,""
BL01,BL06,11,""
BL01,BL07,13,""
BL01,BL08,15,""
BL01,BL09,17,""
BL01,BL10,21,""
